O,D,flow,dist
45,30,0,12.798410957251965
45,31,0,11.256518541657444
45,32,0,13.882561643802015
45,33,0,16.030786837169273
45,34,0,12.429286459069806
45,35,0,15.526741775878325
45,36,0,1.9524068678529831
45,37,0,14.488306334584562
45,38,0,4.754350438175505
45,39,0,17.147168463632944
45,40,0,12.885555625323095
45,41,0,1.7774894713482836
45,42,0,8.830600322349783
45,43,0,18.911438457772537
45,44,0,7.243655635537245
45,45,0,0.0
45,46,0,3.949461005245077
45,47,0,10.959125173702727
45,48,0,6.202638220794127
45,49,0,11.414357812274144
45,50,0,5.2337938407372135
45,51,0,3.389221805087962
45,52,0,15.722103297639448
45,53,0,4.9299155829710095
45,54,0,9.5215439534439
45,55,0,18.409385967425223
45,56,0,13.713451660637455
45,57,0,16.939247729121632
45,58,0,22.137407644295244
45,59,0,7.2421567658812
45,60,0,7.3755073798263435
45,61,0,16.855273029663497
45,62,0,12.840779822209463
45,63,0,10.958434030590253
45,64,0,4.820792146909609
45,65,0,9.418684764958993
45,66,0,8.815198665512309
45,67,0,9.124806560938394
45,68,0,14.806023400580912
45,69,0,14.493701168161932
45,70,0,3.0033559803721857
45,71,0,15.568742609964028
45,72,0,5.148281823974632
45,73,0,12.536363908241185
45,74,0,2.862234089040218
45,75,0,3.225859459473696
45,76,0,6.675181021628016
45,77,0,12.884939973379957
45,78,0,9.660762410835575
45,79,0,8.968416575925144
45,80,0,23.71090789017539
45,81,0,8.511817795300054
45,82,0,4.258498926613325
45,83,0,7.239529653525343
45,84,0,5.308640165807031
45,85,0,3.6505041946280183
45,86,0,11.171887907860059
45,87,0,15.492063924578742
45,88,0,7.903682481921245
45,89,0,24.66457815522462
45,90,0,21.102633093743133
45,91,0,4.743037302671593
45,92,0,8.406320326703666
45,93,0,16.641037538194297
45,94,0,6.443938988671346
45,95,0,16.347985565439636
45,96,0,10.680509470038286
45,97,0,3.507807314417268
46,0,0,8.407836334045113
46,1,0,6.034952279023207
46,2,0,8.223102743736296
46,3,0,5.99277092460746
46,4,0,7.922886353114557
46,5,0,11.855240979144549
46,6,0,9.293336061028876
46,7,0,9.985327419444525
46,8,0,10.815540515296057
46,9,0,3.213074459483253
46,10,0,10.042769136762088
46,11,0,8.230445959313816
46,12,0,26.147535407658488
46,13,0,9.272801605702044
46,14,0,5.601021105256119
46,15,0,14.745959955801439
46,16,0,12.461964943188608
46,17,0,5.8358174084371
46,18,0,20.128819043173515
46,19,0,17.699943057087772
46,20,0,13.205479524039921
46,21,0,23.863568320776277
46,22,0,6.9615585557094315
46,23,0,19.255375811875957
46,24,0,28.567948559331356
46,25,0,19.915718836462922
46,26,0,21.026581057464785
46,27,0,13.171963096510837
46,28,0,9.325000139912555
46,29,0,19.080455288747917
46,30,0,8.859047955818587
46,31,0,11.911998059385464
46,32,0,13.550701328173364
46,33,0,12.45770067589516
46,34,0,8.53044716557317
46,35,0,15.774695889964557
46,36,0,3.1749822771141094
46,37,0,10.661491406374214
46,38,0,6.2409182301711335
46,39,0,16.963955060296893
46,40,0,12.231621152525179
46,41,0,4.794433194023789
46,42,0,11.445117617605138
46,43,0,19.292685817577535
46,44,0,8.09131088152944
46,45,0,3.949461005245077
46,46,0,0.0
46,47,0,7.362269646784703
46,48,0,9.140110090498426
46,49,0,11.440940893198508
46,50,0,6.861523142451975
46,51,0,4.347861055956818
46,52,0,13.605825964451096
46,53,0,8.748046666510163
46,54,0,13.19843262521415
46,55,0,17.868395646556095
46,56,0,12.216435253749019
46,57,0,13.39307932469723
46,58,0,21.93811475981307
46,59,0,7.2276270552382265
46,60,0,3.5967250839154667
46,61,0,17.204078491924022
46,62,0,11.959229777525968
46,63,0,8.136485742932095
46,64,0,5.0089247976357445
46,65,0,10.63665655936928
46,66,0,7.551406919037597
46,67,0,10.530668947226276
46,68,0,11.36121750680448
46,69,0,15.01012774062896
46,70,0,5.81343160917225
46,71,0,11.676561284259519
46,72,0,5.421605771318217
46,73,0,10.762466658508062
46,74,0,1.5237399126776365
46,75,0,6.6289389255561915
46,76,0,10.202473674399728
46,77,0,13.47384136080097
46,78,0,9.695793755431426
46,79,0,9.633148047185747
46,80,0,23.89589205207545
46,81,0,5.858252130258493
46,82,0,6.688131416846609
46,83,0,4.365172467196615
46,84,0,1.735499895577397
46,85,0,2.8426853997924812
46,86,0,10.137429201506464
46,87,0,15.177807977339398
46,88,0,4.160732861231593
46,89,0,24.483579160508963
46,90,0,21.29525659747465
46,91,0,7.797858549017483
46,92,0,10.493801002277486
46,93,0,13.924478429217842
46,94,0,2.8329401369279945
46,95,0,13.334005215225172
46,96,0,7.045594734611
46,97,0,7.454036092340354
47,0,0,9.463885160884239
47,1,0,1.3523953372159985
47,2,0,12.14062738094745
47,3,0,2.5552539739830262
47,4,0,13.809732107866715
47,5,0,14.134136092479594
47,6,0,14.316562935081883
47,7,0,5.689106006098926
47,8,0,11.590010664316486
47,9,0,9.260803467639825
47,10,0,10.027998836004908
47,11,0,5.598835986330439
47,12,0,31.27596579733307
47,13,0,8.44297807252788
47,14,0,7.312099631027184
47,15,0,18.80893382068872
47,16,0,13.43556366088612
47,17,0,4.828164830624922
47,18,0,27.470364152656888
47,19,0,18.8757178466041
47,20,0,20.229068746722163
47,21,0,31.032129094914495
47,22,0,10.798524936223759
47,23,0,22.499473141830457
47,24,0,34.45373552273517
47,25,0,16.408642181338593
47,26,0,27.3889987706061
47,27,0,11.325306105511453
47,28,0,16.6236653738471
47,29,0,23.9127258571619
47,30,0,3.827479660867661
47,31,0,18.135939115715622
47,32,0,18.661212075159145
47,33,0,10.715824379580434
47,34,0,5.700567928108354
47,35,0,15.04036204923876
47,36,0,9.383718555356314
47,37,0,7.780045979778172
47,38,0,10.465826774717721
47,39,0,21.956728615410295
47,40,0,10.587886924411348
47,41,0,12.117499327757114
47,42,0,18.73207660131666
47,43,0,24.79484304119783
47,44,0,14.807160530434532
47,45,0,10.959125173702727
47,46,0,7.362269646784703
47,47,0,0.0
47,48,0,16.49782910177811
47,49,0,17.158027647404946
47,50,0,14.023656797305817
47,51,0,11.578536507551517
47,52,0,15.970298047576192
47,53,0,15.889028514580215
47,54,0,20.45549195476307
47,55,0,22.337604693487048
47,56,0,15.925567315868106
47,57,0,11.58479884661245
47,58,0,26.61676279213546
47,59,0,8.934374617898712
47,60,0,3.799864668246488
47,61,0,22.781320702034893
47,62,0,16.592196995067145
47,63,0,3.2221398762671876
47,64,0,8.614273318216418
47,65,0,17.34886427492518
47,66,0,6.886979983053879
47,67,0,12.974008634052623
47,68,0,10.480082301649459
47,69,0,20.888321291158466
47,70,0,11.516662799207337
47,71,0,7.849342640083409
47,72,0,12.228736061783724
47,73,0,14.294767770108809
47,74,0,8.879191024686
47,75,0,13.939145260939625
47,76,0,17.513022705357738
47,77,0,19.522725513313073
47,78,0,15.635323732757243
47,79,0,11.219969759466668
47,80,0,28.97684248732463
47,81,0,3.7921070918549886
47,82,0,14.025197465993449
47,83,0,4.12024316691677
47,84,0,5.709756599076181
47,85,0,7.76772520643223
47,86,0,8.480156823667704
47,87,0,20.15422458880696
47,88,0,6.107035046974494
47,89,0,29.073394863918594
47,90,0,26.491268178586697
47,91,0,13.193117137469592
47,92,0,17.63682833096795
47,93,0,14.85417325164257
47,94,0,6.776959629604257
47,95,0,13.532967333077186
47,96,0,7.076084372057552
47,97,0,14.252618594639284
48,0,0,14.317898268292328
48,1,0,15.161579604205086
48,2,0,11.24223669571742
48,3,0,14.881287353673672
48,4,0,7.041061448307112
48,5,0,14.409281645737732
48,6,0,9.108936169130226
48,7,0,18.141761333434836
48,8,0,15.399086289600948
48,9,0,8.065512362398357
48,10,0,16.125853705008094
48,11,0,16.38137026411403
48,12,0,21.251257074044307
48,13,0,15.75000523083996
48,14,0,12.616797104897927
48,15,0,13.687649880298325
48,16,0,16.89423387117493
48,17,0,13.958580544714762
48,18,0,11.002398754079806
48,19,0,19.885921422460846
48,20,0,5.4507117366729565
48,21,0,15.062246110742137
48,22,0,10.428878244413887
48,23,0,18.374504099563644
48,24,0,22.15095416281745
48,25,0,26.81181144260054
48,26,0,14.159212839620006
48,27,0,19.751501570228456
48,28,0,1.2012559294575218
48,29,0,15.6010295187123
48,30,0,17.468388166791563
48,31,0,7.349745010001427
48,32,0,10.976901870936628
48,33,0,18.622410025979878
48,34,0,16.389478191795618
48,35,0,20.988403437534334
48,36,0,8.155031232606719
48,37,0,17.98905179500538
48,38,0,10.367147279085625
48,39,0,13.617352030554327
48,40,0,18.8672788298123
48,41,0,4.565101471241253
48,42,0,2.6926079768752538
48,43,0,14.480370213016005
48,44,0,4.656997786493971
48,45,0,6.202638220794127
48,46,0,9.140110090498426
48,47,0,16.49782910177811
48,48,0,0.0
48,49,0,8.448584571537483
48,50,0,3.223172033270077
48,51,0,5.070240951084366
48,52,0,15.409244757533786
48,53,0,3.403366585367676
48,54,0,4.947573300643217
48,55,0,15.285550646701296
48,56,0,12.666003988839728
48,57,0,19.394768575439898
48,58,0,18.28468935270397
48,59,0,13.22237415347407
48,60,0,12.709229791696172
48,61,0,12.613997422475473
48,62,0,10.976804166367447
48,63,0,16.998922375316013
48,64,0,10.920296350475766
48,65,0,5.115025565641517
48,66,0,15.00060855136558
48,67,0,14.12530838517864
48,68,0,17.17233426053443
48,69,0,10.259059090472267
48,70,0,8.140585664223153
48,71,0,19.315898547968665
48,72,0,5.340346461971488
48,73,0,12.155559370365506
48,74,0,7.619309717194052
48,75,0,3.0378681877133564
48,76,0,2.225152465767472
48,77,0,8.76781545727317
48,78,0,7.211545787583106
48,79,0,14.517056777641544
48,80,0,19.29436964118713
48,81,0,14.573566759508793
48,82,0,2.516980236389497
48,83,0,13.198888944822304
48,84,0,10.838802216611917
48,85,0,9.82280983520446
48,86,0,17.291047499630462
48,87,0,12.33244903528919
48,88,0,11.845183632662161
48,89,0,20.675199389953438
48,90,0,16.78965866766963
48,91,0,8.769024930119468
48,92,0,2.9761753244236813
48,93,0,17.30772337210099
48,94,0,10.465713841280866
48,95,0,17.62883454677055
48,96,0,13.952174752276633
48,97,0,5.166953209338586
49,0,0,19.429809379309468
49,1,0,15.898321204329509
49,2,0,17.682829791180247
49,3,0,14.752802571017943
49,4,0,3.52419485790845
49,5,0,7.748426163502193
49,6,0,3.091356439367316
49,7,0,15.978571892132216
49,8,0,10.090390733220561
49,9,0,8.355503750141825
49,10,0,21.195682632519276
49,11,0,19.62558618249391
49,12,0,14.717019243111856
49,13,0,12.122762217967182
49,14,0,16.866233899567977
49,15,0,5.277438410532491
49,16,0,23.014931253241883
49,17,0,12.802469149695748
49,18,0,14.411247560277017
49,19,0,12.147691485885716
49,20,0,6.167250222391564
49,21,0,15.821559839192798
49,22,0,6.724075600886279
49,23,0,9.926164171673522
49,24,0,17.330280240411128
49,25,0,31.351350553585068
49,26,0,10.366429599760087
49,27,0,24.526883862821553
49,28,0,7.289390498752092
49,29,0,7.869052062911415
49,30,0,16.208735296090566
49,31,0,1.845685475752465
49,32,0,2.581797926634325
49,33,0,13.984712291776207
49,34,0,14.178707350207246
49,35,0,26.765818764800127
49,36,0,12.83013131390921
49,37,0,14.742057291949674
49,38,0,16.13239553999551
49,39,0,5.733242198019074
49,40,0,23.585433113164047
49,41,0,9.8653046765081
49,42,0,7.646793346002083
49,43,0,7.856790400038067
49,44,0,4.3145917069041975
49,45,0,11.414357812274144
49,46,0,11.440940893198508
49,47,0,17.158027647404946
49,48,0,8.448584571537483
49,49,0,0.0
49,50,0,6.511950700879908
49,51,0,8.074547991211345
49,52,0,7.998830122837924
49,53,0,11.597311649097739
49,54,0,12.714624453026081
49,55,0,7.084912420772356
49,56,0,5.027367056032353
49,57,0,14.457777317450022
49,58,0,10.731729729459705
49,59,0,18.2159085093495
49,60,0,13.81205098055213
49,61,0,5.7724069798493645
49,62,0,2.9242411836570232
49,63,0,19.081384199807026
49,64,0,15.751854024601256
49,65,0,3.565955423985253
49,66,0,18.971853450108988
49,67,0,20.539163073555045
49,68,0,12.501622702435222
49,69,0,3.7303607383980233
49,70,0,14.354863244501924
49,71,0,16.20903748404795
49,72,0,6.371635163838627
49,73,0,5.402202226726346
49,74,0,10.390595287877803
49,75,0,9.886386861145777
49,76,0,10.624248004211356
49,77,0,2.494117027090411
49,78,0,1.7811997525751542
49,79,0,20.26928090552667
49,80,0,12.483060545555787
49,81,0,17.091004429846
49,82,0,7.944369686223845
49,83,0,15.60143680424458
49,84,0,12.916949914734655
49,85,0,13.797888841148746
49,86,0,21.551650716039845
49,87,0,4.1134248125775
49,88,0,11.073153971687262
49,89,0,13.268049791509407
49,90,0,9.872661405767767
49,91,0,15.767427381012048
49,92,0,5.984690341457735
49,93,0,10.591935850930282
49,94,0,10.485788653328148
49,95,0,11.536134787576312
49,96,0,11.394684648862569
49,97,0,12.670394828565271
50,0,0,13.61355026109083
50,1,0,12.671374943990124
50,2,0,11.339290599872864
50,3,0,12.159124418047115
50,4,0,4.146082265220005
50,5,0,11.382928076785834
50,6,0,6.29885466036753
50,7,0,15.109433026491283
50,8,0,12.20062068281633
50,9,0,5.071985555914066
50,10,0,15.431890388206408
50,11,0,14.80787206363461
50,12,0,20.661333845901165
50,13,0,12.548151295270452
50,14,0,11.404040831907732
50,15,0,11.422799036956157
50,16,0,16.839912398212984
50,17,0,10.999396336088626
50,18,0,13.583085006863573
50,19,0,17.034766903814802
50,20,0,6.357233610690541
50,21,0,17.027926307922314
50,22,0,7.215353791799467
50,23,0,16.21307280329404
50,24,0,22.348345059835168
50,25,0,25.96667307606771
50,26,0,14.538707029580541
50,27,0,18.95410960053536
50,28,0,2.7762384918409184
50,29,0,14.273171166612642
50,30,0,14.572123472146439
50,31,0,6.0750639074532335
50,32,0,9.081247368785471
50,33,0,15.40017364039887
50,34,0,13.32396227954822
50,35,0,20.758118526656997
50,36,0,6.972862661012978
50,37,0,14.831680759609672
50,38,0,9.970516496930443
50,39,0,12.166017272740039
50,40,0,18.028617976318753
50,41,0,3.5132197085917216
50,42,0,4.778755165815904
50,43,0,13.718202547071572
50,44,0,2.1977590588670033
50,45,0,5.2337938407372135
50,46,0,6.861523142451975
50,47,0,14.023656797305817
50,48,0,3.223172033270077
50,49,0,6.511950700879908
50,50,0,0.0
50,51,0,2.5175006576999563
50,52,0,12.528720268205909
50,53,0,5.427121981910078
50,54,0,8.1612983753219
50,55,0,13.596690250712099
50,56,0,9.953605601900849
50,57,0,16.171700680809234
50,58,0,17.097302705705726
50,59,0,12.42627302011296
50,60,0,10.235948703865771
50,61,0,11.68246965501626
50,62,0,8.537740858978138
50,63,0,14.988678332841458
50,64,0,9.963040368075953
50,65,0,4.187213682039835
50,66,0,13.719604932874093
50,67,0,14.240398653393804
50,68,0,13.949165713489137
50,69,0,9.302591772420465
50,70,0,8.003593339682238
50,71,0,16.183328897656292
50,72,0,2.1503355525540218
50,73,0,9.228761720894957
50,74,0,5.390071971397588
50,75,0,3.4034381319620906
50,76,0,5.267576373043221
50,77,0,7.694903294101095
50,78,0,4.8981834288288315
50,79,0,14.197493178392
50,80,0,18.538445185561535
50,81,0,12.656398174589507
50,82,0,1.471736076901641
50,83,0,11.189096589722293
50,84,0,8.594193541587563
50,85,0,8.350220325976007
50,86,0,16.198444168101563
50,87,0,10.620956178139178
50,88,0,8.881355074406455
50,89,0,19.597737006879534
50,90,0,15.940398954510266
50,91,0,9.284555618477917
50,92,0,3.635276438800202
50,93,0,14.236032664011649
50,94,0,7.59249778656628
50,95,0,14.47100786540994
50,96,0,10.805586980523257
50,97,0,6.182674991768235
51,0,0,11.440350896489665
51,1,0,10.228837089537032
51,2,0,9.670057578378373
51,3,0,9.834238695849361
51,4,0,4.888302278163447
51,5,0,11.18591970139422
51,6,0,6.874875171340326
51,7,0,13.11555300617985
51,8,0,11.341545025893808
51,9,0,3.1072186575361718
51,10,0,13.237158505693968
51,11,0,12.333573441847626
51,12,0,22.653425347102765
51,13,0,11.061307261556564
51,14,0,9.057774157956258
51,15,0,12.40487167459778
51,16,0,14.940399062311668
51,17,0,8.906362852872645
51,18,0,15.917648184985024
51,19,0,17.072830638825913
51,20,0,8.87284622720648
51,21,0,19.52180763650243
51,22,0,6.418286998081026
51,23,0,17.174021296844096
51,24,0,24.636633439761862
51,25,0,23.64777875908005
51,26,0,16.920082705757945
51,27,0,16.68475037944698
51,28,0,5.050460965595926
51,29,0,15.94216053389194
51,30,0,12.398889711682767
51,31,0,8.089334386035658
51,32,0,10.508893274547315
51,33,0,14.103110312435026
51,34,0,11.39524206972035
51,35,0,18.722146865843513
51,36,0,4.783912633698836
51,37,0,13.12432751310388
51,38,0,8.060141770848752
51,39,0,13.804390674630463
51,40,0,15.75018973036799
51,41,0,2.1944993283677463
51,42,0,7.1537120035476685
51,43,0,15.709986448710755
51,44,0,4.070890025739414
51,45,0,3.389221805087962
51,46,0,4.347861055956818
51,47,0,11.578536507551517
51,48,0,5.070240951084366
51,49,0,8.074547991211345
51,50,0,2.5175006576999563
51,51,0,0.0
51,52,0,12.61437532795089
51,53,0,5.881214993126535
51,54,0,9.674995363329288
51,55,0,15.029177450484976
51,56,0,10.428081842025769
51,57,0,14.946619325744743
51,58,0,18.80623996775449
51,59,0,10.232879723316769
51,60,0,7.779954048047459
51,61,0,13.633326364748065
51,62,0,9.462108044470162
51,63,0,12.47122406668559
51,64,0,7.754775357627457
51,65,0,6.492568928273826
51,66,0,11.324321615023639
51,67,0,12.488846054222606
51,68,0,12.733660645589351
51,69,0,11.309950580135446
51,70,0,6.386599563455544
51,71,0,14.394791180101608
51,72,0,1.75932351940933
51,73,0,9.354872620055286
51,74,0,2.873625956475372
51,75,0,3.4366674572028177
51,76,0,6.614053175936256
51,77,0,9.712214389161836
51,78,0,6.305204973907691
51,79,0,12.20224593642612
51,80,0,20.46898276406981
51,81,0,10.142561775085646
51,82,0,2.5556526795131416
51,83,0,8.672333167353777
51,84,0,6.082442694801106
51,85,0,5.9688759593636895
51,86,0,13.843513489033572
51,87,0,12.125743315181747
51,88,0,6.803111332607182
51,89,0,21.341941820016988
51,90,0,17.854817187238524
51,91,0,8.017811085294031
51,92,0,6.1461802732281114
51,93,0,13.840060700221763
51,94,0,5.400350738378665
51,95,0,13.778310205366674
51,96,0,9.097440292386208
51,97,0,5.690340638011878
52,0,0,21.898324284669794
52,1,0,15.101550165628314
52,2,0,21.611782743581124
52,3,0,13.455915707910428
52,4,0,8.404454831886744
52,5,0,1.8613477884735175
52,6,0,6.3003233540572765
52,7,0,12.249004043080252
52,8,0,4.690824599183621
52,9,0,10.699141825306393
52,10,0,23.391077647017365
52,11,0,20.35436937362433
52,12,0,16.725133675867333
52,13,0,7.995775383904578
52,14,0,19.00272666299976
52,15,0,4.510359021355723
52,16,0,26.046951133207703
52,17,0,11.177741330336836
52,18,0,22.352246166447344
52,19,0,4.507409771423512
52,20,0,14.165705288672173
52,21,0,23.17777344986008
52,22,0,6.668064681431596
52,23,0,6.607215973762919
52,24,0,21.10201216956329
52,25,0,32.12967564649655
52,26,0,16.242597344840128
52,27,0,26.07358798963268
52,28,0,14.42885345100371
52,29,0,9.66653738323133
52,30,0,13.35754083752296
52,31,0,9.832343291102822
52,32,0,6.821858142771253
52,33,0,8.028625087958615
52,34,0,10.913125267251388
52,35,0,29.136727551126572
52,36,0,16.30690505184663
52,37,0,10.164399969861496
52,38,0,19.704833901903086
52,39,0,8.461428081276836
52,40,0,25.171630311009118
52,41,0,14.80822953744792
52,42,0,15.343927473590618
52,43,0,11.757723550707013
52,44,0,10.753254888656011
52,45,0,15.722103297639448
52,46,0,13.605825964451096
52,47,0,15.970298047576192
52,48,0,15.409244757533786
52,49,0,7.998830122837924
52,50,0,12.528720268205909
52,51,0,12.61437532795089
52,52,0,0.0
52,53,0,17.932770396336338
52,54,0,20.1687494707993
52,55,0,7.7554930444999215
52,56,0,2.9717875007958248
52,57,0,8.06744819495181
52,58,0,11.776208824845613
52,59,0,20.76188322372678
52,60,0,14.001842476018574
52,61,0,10.422025085985068
52,62,0,5.100794024447138
52,63,0,18.831961055626817
52,64,0,18.614583117664466
52,65,0,11.331620680101661
52,66,0,20.473838174128225
52,67,0,24.107172894940778
52,68,0,6.924126863365692
52,69,0,10.036292359158736
52,70,0,18.628119330935878
52,71,0,11.428852552638475
52,72,0,11.047884358610231
52,73,0,3.3067412140275336
52,74,0,13.4131659808316
52,75,0,15.685504836298694
52,76,0,17.62268649006245
52,77,0,9.842037972755737
52,78,0,8.420430309703127
52,79,0,23.224836537224252
52,80,0,14.528633080894462
52,81,0,17.647106156633455
52,82,0,13.926699071115738
52,83,0,16.4174366665782
52,84,0,14.295407118210157
52,85,0,16.44730175335274
52,86,0,22.939407016343395
52,87,0,7.239523023430435
52,88,0,10.666355074150058
52,89,0,13.934302851780414
52,90,0,12.519306733774435
52,91,0,20.464063264164913
52,92,0,13.59218917684319
52,93,0,2.9417124667466976
52,94,0,11.170026557155005
52,95,0,4.434103234890142
52,96,0,8.894323169043151
52,97,0,18.259874125602174
53,0,0,11.865511294231954
53,1,0,14.628727125659559
53,2,0,8.333583277317599
53,3,0,14.74073300083724
53,4,0,9.572384171572406
53,5,0,16.71017707136906
53,6,0,11.725945934304022
53,7,0,18.57047378448826
53,8,0,17.17792430747142
53,9,0,8.912519304889114
53,10,0,13.607808403088612
53,11,0,14.65349277499705
53,12,0,24.64306306864022
53,13,0,16.902233107315592
53,14,0,10.697567492819802
53,15,0,16.728486322753582
53,16,0,13.92769594014223
53,17,0,14.330979346016607
53,18,0,12.658884893978861
53,19,0,22.440140833701633
53,20,0,8.72098783629118
53,21,0,17.333042061377764
53,22,0,12.19810085942014
53,23,0,21.484831064540973
53,24,0,25.38806404038669
53,25,0,24.24076497617233
53,26,0,17.392082853527217
53,27,0,17.233481916293666
53,28,0,4.584387711757013
53,29,0,18.962654545747792
53,30,0,17.582089715851218
53,31,0,10.667705152428795
53,32,0,14.168080271836276
53,33,0,19.974581132481987
53,34,0,16.95713953574187
53,35,0,18.068652142408105
53,36,0,6.653992993695403
53,37,0,18.84776482882204
53,38,0,7.870814699859241
53,39,0,16.950141630303477
53,40,0,16.39815421698495
53,41,0,4.101513613185896
53,42,0,5.77927777032639
53,43,0,17.883736395488793
53,44,0,7.456081215057254
53,45,0,4.9299155829710095
53,46,0,8.748046666510163
53,47,0,15.889028514580215
53,48,0,3.403366585367676
53,49,0,11.597311649097739
53,50,0,5.427121981910078
53,51,0,5.881214993126535
53,52,0,17.932770396336338
53,53,0,0.0
53,54,0,4.6391829316408995
53,55,0,18.567412643861736
53,56,0,15.37983700153177
53,57,0,20.824757356531418
53,58,0,21.6698517285696
53,59,0,10.89135704748578
53,60,0,12.275079151831248
53,61,0,16.010766582464125
53,62,0,13.899921562581557
53,63,0,15.743354834345768
53,64,0,8.8736306752564
53,65,0,8.44576861411445
53,66,0,13.03094929029825
53,67,0,11.116034203849336
53,68,0,18.613960493835194
53,69,0,13.64764029657739
53,70,0,5.641292712184457
53,71,0,20.046016325160863
53,72,0,7.025135236798999
53,73,0,14.626976296426147
53,74,0,7.395728275795048
53,75,0,2.444860333425436
53,76,0,2.2184360645554446
53,77,0,12.135229880945046
53,78,0,10.169691539835307
53,79,0,11.77011789895676
53,80,0,22.696504951107702
53,81,0,13.303087521834817
53,82,0,4.006139510220483
53,83,0,12.11280713039811
53,84,0,10.223005872964851
53,85,0,8.399352486336113
53,86,0,15.071415444512043
53,87,0,15.593920923385438
53,88,0,12.329206673416234
53,89,0,24.071938877151226
53,90,0,20.19280203053787
53,91,0,5.724351549283737
53,92,0,6.378909556308878
53,93,0,19.49836813123032
53,94,0,10.852530167506158
53,95,0,19.572212165776712
53,96,0,14.866783102547608
53,97,0,2.1972008785894577
54,0,0,16.19392628222006
54,1,0,19.172012449092627
54,2,0,12.35028095804608
54,3,0,19.163917604969924
54,4,0,11.903230065805772
54,5,0,19.274141613743154
54,6,0,13.894157781554698
54,7,0,22.760533880718018
54,8,0,20.346398536804134
54,9,0,12.774252503043575
54,10,0,17.859006370617223
54,11,0,19.248511966001775
54,12,0,23.445737398978594
54,13,0,20.621595004441552
54,14,0,15.274566191416314
54,15,0,17.977422657130173
54,16,0,17.67039758836656
54,17,0,18.526782164865274
54,18,0,8.460374025703103
54,19,0,24.595498485033335
54,20,0,7.681513709288538
54,21,0,13.53368042099614
54,22,0,15.374505681056245
54,23,0,22.46302161613383
54,24,0,23.21911718875548
54,25,0,28.331063177950643
54,26,0,15.425938159483314
54,27,0,21.434810385720542
54,28,0,5.762822508783312
54,29,0,18.907442166417134
54,30,0,21.919148541621432
54,31,0,11.239459379391583
54,32,0,15.056783416226187
54,33,0,23.541708151756318
54,34,0,21.06347948007847
54,35,0,21.80292451347235
54,36,0,11.291051584795747
54,37,0,22.782912354836807
54,38,0,12.266291066850506
54,39,0,17.147742432066615
54,40,0,20.648014977683026
54,41,0,8.412221520547257
54,42,0,5.127032965048687
54,43,0,17.207277896386994
54,44,0,9.470361057418103
54,45,0,9.5215439534439
54,46,0,13.19843262521415
54,47,0,20.45549195476307
54,48,0,4.947573300643217
54,49,0,12.714624453026081
54,50,0,8.1612983753219
54,51,0,9.674995363329288
54,52,0,20.1687494707993
54,53,0,4.6391829316408995
54,54,0,0.0
54,55,0,18.983966503215196
54,56,0,17.33137631288254
54,57,0,24.32600380311235
54,58,0,21.325494647527506
54,59,0,15.309668261643669
54,60,0,16.77741831686078
54,61,0,15.660150049254781
54,62,0,15.48103613410279
54,63,0,20.38252697710103
54,64,0,13.437331061950182
54,65,0,9.151921679304646
54,66,0,17.573785751808227
54,67,0,14.872661115822954
54,68,0,22.101816183984596
54,69,0,13.53267981240622
54,70,0,10.115017801208527
54,71,0,24.068210354795863
54,72,0,10.242033002615669
54,73,0,16.97106704768788
54,74,0,11.759192739872777
54,75,0,6.579252829735627
54,76,0,3.0645237250452158
54,77,0,12.312759041547347
54,78,0,11.794032480068825
54,79,0,15.85275272022562
54,80,0,21.774274166825478
54,81,0,17.942086187526964
54,82,0,7.209144857788927
54,83,0,16.740565734733472
54,84,0,14.757202006990028
54,85,0,13.037752579532658
54,86,0,19.493087136198632
54,87,0,16.18048381470745
54,88,0,16.449447208728365
54,89,0,23.50505251721008
54,90,0,19.49292233286279
54,91,0,9.72129220838309
54,92,0,6.730215619189065
54,93,0,22.193178862356902
54,94,0,15.007466991781481
54,95,0,22.562754586852346
54,96,0,18.74640843299958
54,97,0,6.664504171767425
55,0,0,26.152966938572426
55,1,0,21.239450785880592
55,2,0,24.6933389814626
55,3,0,19.789564142545963
55,4,0,10.190644506546738
55,5,0,9.043715248630209
55,6,0,8.575564564265049
55,7,0,19.575371245654026
55,8,0,12.182496100979222
55,9,0,14.657288716984102
55,10,0,27.865102301201485
55,11,0,25.760399681916567
55,12,0,9.116660855751789
55,13,0,15.283068947889582
55,14,0,23.449242767987897
55,15,0,3.590565531432977
55,16,0,29.91077786895433
55,17,0,17.56407900952147
55,18,0,18.09158430578188
55,19,0,9.4912520775023
55,20,0,11.446036807528813
55,21,0,17.35730790023052
55,22,0,11.617746493554847
55,23,0,4.067641123360341
55,24,0,13.351669035638897
55,25,0,37.64711966600047
55,26,0,9.456481666631772
55,27,0,31.03393440573302
55,28,0,14.088717337717428
55,29,0,1.9255609970780965
55,30,0,20.394648936022026
55,31,0,7.940155582158218
55,32,0,4.535410606258166
55,33,0,15.768707930153015
55,34,0,18.023185307305223
55,35,0,33.535845267748115
55,36,0,19.690546918088323
55,37,0,17.687221402438645
55,38,0,23.06848899895631
55,39,0,1.936105768427883
55,40,0,30.095020486704772
55,41,0,16.920181410876346
55,42,0,13.888655721510274
55,43,0,4.454084010460075
55,44,0,11.399497736320502
55,45,0,18.409385967425223
55,46,0,17.868395646556095
55,47,0,22.337604693487048
