GEOID,population,population_density,area,natural_green_field,natural_beach,natural_water,natural_other,landuse_transportation,landuse_commercial,landuse_construction,landuse_agriculture,landuse_greenfield,landuse_residential,landuse_brownfield,landuse_education,landuse_office,landuse_public_area,landuse_other,landuse_industrial,building_restaurant,building_residential,building_school,building_transportation hub,building_other,building_health,building_industrial,building_parking,building_fuel,building_transit,building_bank,building_religious,building_commercial,building_tourism,building_shop,building_agriculture,building_sport,building_office,building_leisure,point_school,point_restaurant,point_parking,point_religious,point_residential,point_tourism,point_traffic_signal,point_bank,point_transit,point_transportation_hub,point_sport,point_shop,point_fuel,point_leisure,point_commercial,point_industrial,point_office,point_healthcare,main_road_line,residential_line,other_road_line
52,140233,2.7566988376174457,5.08699021040689,0.0,0.0,0.040489016228309554,0.0,0.0,0.014608862953098494,0.0014335994806458745,0.0003495686774578858,0.034266355021408706,0.34464447823466093,0.0,0.0,0.0,0.0,0.0,0.38141925245279445,0.0,0.041637826240055034,0.046167892590198795,0.0008829008622056089,3.123687312555292,0.0,0.07433335922717045,0.020570486757707427,0.00033820822463651956,0.0,0.0,0.0004406097018814238,4.38511907550231e-05,0.0,0.010321660273673485,0.0,0.008933769061911808,0.005019740355326159,0.034154505969168206,0.0019657989471932084,0.027521185260704916,0.07470035999334192,0.0019657989471932084,0.0019657989471932084,0.003931597894386417,0.01179479368315925,0.009828994735966042,0.16316131261703629,0.0,0.013760592630352458,0.04521337578544379,0.0,0.019657989471932084,0.007863195788772833,0.0,0.03735017999667096,0.0,0.00529079044459319,0.002322888174039167,0.04000926565751354
53,7960,0.16812867177065802,4.734469092135651,0.0066800881979902,0.0,0.11637431144631499,0.0,0.0,0.1639631639560845,0.03893985101902532,0.09974259746987194,0.045441896246599466,0.0048675839327407796,0.0,0.0,0.0,0.0067172289526403126,0.008680525894065396,0.024983500407013904,0.0009029826371405667,0.23704416380646343,8.366097959124061e-05,0.0024224071906734286,3.0131139781910807,0.0,0.0,0.00553376161162638,0.0,0.009089701664520295,0.0037816528951234796,0.0010459337746432117,0.027251298790578308,0.010353984029029558,0.048404315936006644,0.0,0.0020064342691797406,0.032094576771231585,0.04614063760654553,0.038019046380299674,1.3792465159075382,0.12250581611429895,0.014785184703449873,0.10349629292414911,0.350620094396097,0.36751744834289685,0.18375872417144842,0.3252740634758972,0.0,0.07603809276059935,1.2271703303863395,0.0021121692433499818,0.48368675672714584,0.03379470789359971,0.0232338616768498,0.2555724784453478,0.07181375427389938,0.010008797307430213,0.001252220228725521,0.046391993504726364
54,2672,0.03723104827379618,7.176805714279597,0.0567230558175781,0.040788514121125385,0.075170767575302,0.0024844363505977627,0.0,0.10458817066749393,0.00043833542861690194,0.0015434511655003907,0.27321221952653013,0.06655495578266311,0.0,0.0,0.0,0.007161382658175206,0.0004823305382562744,0.008746883024187213,0.0008689141875225874,0.027671259699161163,0.0,0.0,2.907626291753811,0.0,2.7602489359996994e-05,0.004859289365815934,0.0,0.00010756758924399847,0.0,9.79780368622429e-05,0.0007750668844828999,0.11869372278969388,0.0016151261307226616,0.0,0.08855758413298893,0.0,0.105137515111833,0.005573510220628176,0.10310993908162125,0.03901457154439723,0.004180132665471132,0.02786755110314088,0.11007682685740647,0.0,0.011147020441256351,0.08360265330942264,0.0,0.00696688777578522,0.1295841126296051,0.0,0.05852185731659584,0.002786755110314088,0.0,0.009753642886099307,0.0,0.00030129994876372453,0.0016160399794577331,0.0341960609950206
55,150930,2.682499134816754,5.626469661855465,0.0005629769651058474,0.0,0.005064086402530131,0.0,0.0,0.013592657726417583,0.058671598802378565,0.007794817846930804,0.017642651962544248,0.4047789341361903,0.0,0.0,0.0,0.0016559358930408686,0.018012786208090603,0.02579209240671363,0.0002399996282069378,0.1593229930562524,0.05370514726300633,0.0016363966506392135,3.0610689915207616,0.0008834906642412126,0.030183475942623803,0.040210897302526416,0.0,0.0004098101827391979,0.0,0.0023328498408486426,0.0013162258775540753,0.0006752763079929443,0.013347287875000693,0.0,0.01882458829680325,0.002753977402137882,0.03512466981831663,0.019550447547196828,0.08708835725569496,0.06931522312187965,0.0,0.0,0.0,0.18306328157829757,0.04087820850777518,0.19372716205858673,0.0,0.042655521921156715,0.18128596816491602,0.0035546268267630595,0.07642447677540577,0.028437014614104476,0.0,0.0177731341338153,0.06398328288173508,0.006586319174807616,0.0037763610534975013,0.037420524288967964
56,113974,2.4072745327411216,4.734565935453144,0.0056149979926944146,0.0,0.008930061522772807,0.0,0.0,0.0042739098118293245,0.026185991296837935,0.0034215474507881993,0.24192972817833275,0.28019823056929,0.0,0.0,0.0,0.0012137449719193212,0.3626946273476483,0.0,0.0002277074642003298,0.052455300965307636,0.044182752860107276,0.0006541046798673337,3.055014688962392,8.965106591717118e-05,0.0,0.013356506638607496,0.0,0.0010560352350852192,0.0,0.0013171365617040153,0.000826635800991996,0.0,0.0029877263790013624,0.0,0.010572995369635617,0.0013662372292972623,0.05051269725492752,0.004224252079844734,0.05069102495813681,0.031681890598835506,0.002112126039922367,0.0,0.006336378119767101,0.06758803327751574,0.016897008319378935,0.1605215790340999,0.0,0.008448504159689467,0.09082141971666179,0.004224252079844734,0.04224252079844734,0.014784882279456568,0.0,0.014784882279456568,0.008448504159689467,0.004850201665368105,0.002549549809278231,0.028383230047218128
57,67607,1.4302895350393519,4.72680519179915,0.01090658780145204,0.0,0.015818561575703542,0.0,0.0,0.014060468697905091,0.10087454751497353,0.0,0.10118790566318121,0.05123566096570251,0.0,0.0,0.0,0.0,0.0008446784771450581,0.13093223356473369,0.00025135467618212106,0.011590554995178188,0.0,0.0,3.116509752282031,0.0,0.08810135990758818,0.014294788308507698,0.0,0.0,0.0,0.0,0.007469314081835191,0.0,0.0013786882164503501,0.0,0.0003873867328105827,0.005121049142652656,0.023770993512154122,0.0021155938512866365,0.0021155938512866365,0.0,0.0,0.0,0.0021155938512866365,0.035965095471872814,0.0021155938512866365,0.13539800648234473,0.0,0.0,0.031733907769299546,0.0,0.004231187702573273,0.0021155938512866365,0.0,0.023271532364153,0.0,0.004558827387440033,0.0013249271483848958,0.027291606600757797
58,32,0.0006905526598107193,4.633969552556819,0.02355871476158901,0.0,0.023938545107342654,0.0,0.0,0.01067921536880728,0.019764927418680227,0.0,0.0002710916752131876,0.003946175493371653,0.0,0.0,0.0,0.0,0.13107170836926463,0.17999417625369354,0.0,0.0,0.0,0.0006666469827541105,3.1596413368782823,0.0,0.008915770280518154,1.7447525557320375e-05,0.00018728221674460332,0.0014956304428241664,0.0,0.0,0.0,0.0,0.0182059945626378,0.0,0.0,0.0050864445639560735,0.2814711098084355,0.0,0.015105839433359263,0.0,0.0,0.0,0.002157977061908466,0.017263816495267727,0.006473931185725398,0.11221480721924024,0.0,0.002157977061908466,0.012947862371450796,0.0,0.004315954123816932,0.004315954123816932,0.004315954123816932,0.0,0.004315954123816932,0.005406690943437744,0.001552029448391799,0.023402964476910943
59,29369,0.6285674108392699,4.672370774168231,0.04099381608102254,0.0506212581448585,0.2611358756046145,0.0,0.0,0.011424660008077894,0.007948099740052679,0.05998325363303781,0.1382861356266698,0.1105927778964848,0.0,0.0,0.0,0.004710574319646954,0.008250166047705502,0.10371834390273463,3.8184904177033015e-05,0.061419824336111144,0.01856811840648783,0.0,3.0131345313488125,0.0,0.0008562665232498645,0.009381001674628332,0.0,0.0,0.0,0.0,0.002782408107937197,0.0,0.0,0.0,0.005988099666662343,0.0006246757235205812,0.4572415050243197,0.00856096442969487,0.02996337550393205,0.019262169966813462,0.0,0.0,0.038524339933626923,0.08560964429694871,0.01070120553711859,0.06420723322271153,0.0,0.027823134396508332,0.03424385771877948,0.0,0.05778650990044038,0.004280482214847435,0.0021402411074237177,0.0,0.012841446644542308,0.0038257742972501725,0.00020462492186128174,0.02000663244684662
60,114410,2.4054183486408416,4.756345193119786,0.013753083902343892,0.0,0.018810405837991605,0.0,0.0,0.0004965809847141999,0.017881569428188103,0.03945768116055062,0.030685571731145552,0.6696732373299824,0.0,0.0,0.0,0.0002766783561467372,0.0,0.0,0.0001075969391761837,0.046105059645178845,0.02307938250926545,0.00044537539671710223,3.631699796532428,0.002261327844923915,0.0,0.02061870239851572,0.0001900830874267498,0.0,0.0,0.0010753677857823977,0.0,0.0,0.0023592277091680682,0.0,0.00270203807997284,0.0,0.09941874845037789,0.03363927417031159,0.11563500496044608,0.0651760937049787,0.006307363906933423,0.0,0.0042049092712889485,0.15137673376640215,0.016819637085155794,0.13245464204560187,0.0,0.025229455627733693,0.15978655230898003,0.0,0.06938100297626765,0.01471718244951132,0.0,0.010512273178222372,0.03153681953466712,0.006754834649535682,0.007088072518121748,0.028392303252615114
61,11108,0.22956936019969085,4.838624801819245,0.03426238440469297,0.0,0.05770788079911675,0.002845509664955751,0.0,0.0,0.008636555525503306,0.0,0.004972937148550698,0.0,0.0,0.0,0.0,0.0,0.0,0.5547919564631665,2.7965082488659763e-05,0.0,0.0,0.0,3.299675870519556,0.0,0.038367182651528754,0.010699302362577889,8.392146008594171e-05,0.0,0.0,0.0,0.0,0.042995924072386345,0.003042631568204775,0.0,0.0,0.00817800660002039,0.030202309352902232,0.0,0.014466920430300978,0.0,0.0,0.0,0.008266811674457702,0.03100054377921638,0.0020667029186144255,0.07026789923289047,0.0,0.0,0.006200108755843276,0.0,0.010333514593072126,0.0,0.0,0.006200108755843276,0.0,0.00399091439707086,0.0005432351656496957,0.02268872710030769
62,133207,2.0854419853187904,6.387470902463746,0.0013167671752715017,0.0,0.011025779173432823,0.0,0.0,0.022005140632723026,0.019894680478536455,8.238347343056881e-05,0.25949964348541643,0.38661080289718935,0.0,0.0,0.0,0.005689151972535351,0.00035104834358255495,0.011398165356841943,0.0,0.11957327759333038,0.05906686841435887,0.0012369708317082084,3.037570750783844,0.0,0.003949540009513721,0.020587157123793106,0.000691851423960694,0.0,0.0,0.00284338047161156,0.0018638165298637446,0.011041866583256581,0.00569083788369922,0.0,0.009146526763445335,0.0003618105509580535,0.10773715217238218,0.009393389170173296,0.09080276197834186,0.02661460264882434,0.0031311297233910986,0.004696694585086648,0.04227025126577983,0.19413004285024812,0.02818016751051989,0.2003923022970303,0.0,0.015655648616955495,0.10958954031868845,0.0,0.05322920529764868,0.023483472925433242,0.0,0.014090083755259945,0.02661460264882434,0.005688134088393605,0.003850990161376563,0.030451141879367233
63,72606,1.355860135305799,5.354977118168942,0.07659028421453515,0.002103888312699868,0.11481388873013054,0.001459458500703463,0.0,0.00662964812770294,0.1030145994955769,0.001459558627253363,0.3149504297836493,0.20214330969871655,0.0,0.0,0.0,0.0006290874361926744,0.0,0.0,4.867285324426826e-05,0.042857075154362836,0.03492613060128907,0.0005336270395274601,3.9379218148564132,0.0,0.0,0.034282781472716406,0.0,0.0,0.0,0.0004981691907035292,0.0010946767802167325,0.0,0.003198046658415629,0.0,0.008916635515322438,0.0003178474990066067,0.23592671982937208,0.0242764809505763,0.08403397252122566,0.056022648347483765,0.0,0.0,0.005602264834748377,0.10644303186021915,0.009337108057913962,0.09337108057913962,0.0,0.028011324173741883,0.1195149831412987,0.0,0.08403397252122566,0.02240905933899351,0.0,0.0037348432231655844,0.02240905933899351,0.003416301050596686,0.0022414956935202603,0.029699848755604892
64,104025,1.9525778819726933,5.32757238317702,0.0047515294429645106,0.0,0.001753242107135534,0.0,0.0,0.006691189736197328,0.025762920094333504,0.0019239383251853969,0.03949501018132859,0.15140652101597196,0.0,0.0,0.0,0.000568533556809738,0.032832305609653376,0.3014328334926622,0.0,0.03735820435801216,0.0052685446113989644,6.117532579925412e-05,3.1345333862299727,0.00542338159856447,0.06941286856943579,0.016936032662812423,0.0001715517800864391,7.170733125362534e-05,0.0,0.0005127209094447588,0.005490752438125512,0.0,0.0013861982328145514,0.0,0.002325617117090244,0.0010148189360793558,0.016672598870244033,0.0,0.024401357813645694,0.016893247717139327,0.0018770275241265918,0.0018770275241265918,0.0037540550482531836,0.08446623858569663,0.01877027524126592,0.142654091833621,0.016893247717139327,0.0037540550482531836,0.12763787164060825,0.0,0.03754055048253184,0.00938513762063296,0.007508110096506367,0.046925688103164796,0.033786495434278654,0.007489768950149471,0.0027157650263897027,0.032552363551202924
65,43651,0.770266149506327,5.667002246947559,0.001219533233984638,4.179568033226765e-05,0.003657281355177228,0.0,0.0,0.02747121010245778,0.020074628085779086,0.02683020595410066,0.09279086361288161,0.39238362254907133,0.0,0.0,0.0,0.00023573571897684555,0.006853947355077918,0.0012521878243481881,0.0027050748424483776,0.03496238609075968,0.46295258968836855,0.000376703464776575,3.1293587617812815,0.03871693695443559,0.0,0.03216784799704199,0.00014727000777396001,2.9015032111231357e-05,0.0,0.0010962983427937423,0.004096457248702871,0.0002859601505069204,0.0035719864967574976,0.0,0.028367683466906858,0.0015882096587609999,0.06425266401138696,0.08823006912857988,0.24880879494259525,0.11116988710201064,0.00705840553028639,0.00705840553028639,0.0776424608331503,0.127051299545155,0.0688194539202923,0.1993999562305905,0.0,0.024704419356002365,0.31409904609774436,0.00705840553028639,0.1394035092231562,0.022939817973430768,0.0017646013825715974,0.0705840553028639,0.040585831799146745,0.003772911542298025,0.0062251299951219755,0.03555675390809835
66,20308,0.37576423052398045,5.404452672805426,0.02505330877284806,0.0,0.025416447972939415,0.0,0.0,0.024854572419666526,0.019443460961004435,0.0,0.32825696138958144,0.1094763784852578,0.0,0.0,0.0,0.0037209920351452177,0.0035045291516186293,0.1492126024596187,0.00038254502974387455,0.08979812446826965,0.004873484100882689,0.0,3.0510010125367266,0.0008568240080912145,0.03281879303641835,0.03440222377431857,0.0,0.0,0.0,0.0008230977863338659,0.005226821554326132,6.99078643324141e-05,0.008739013044451484,0.0,8.87014107594832e-05,0.0016633922284816042,0.034365711096125955,0.0018503261302145971,0.007401304520858389,0.042557500994935736,0.0018503261302145971,0.0,0.0055509783906437914,0.17578098237038672,0.007401304520858389,0.11101956781287584,0.0,0.0018503261302145971,0.02775489195321896,0.0037006522604291943,0.01850326130214597,0.0037006522604291943,0.01295228291150218,0.0055509783906437914,0.0018503261302145971,0.007625505660970196,0.0016577518372895188,0.026001166232515506
67,78722,1.4087554916780685,5.588052750461945,0.030256352707506533,0.00639464372324058,0.017270352672262533,0.0,0.0,0.01465142354969482,0.05773008275781132,0.002190537145695862,0.06428872437136575,0.45498444065210714,0.0,0.0,0.0,0.003794568271985419,0.032035442705976296,0.0,0.0004370926246912672,0.047572385234061244,0.04499416624281041,0.0010204160421163455,3.105529195415479,0.0002282438714233284,0.0,0.01892712705950185,0.00015865293666389595,0.00016880831006962967,0.0,0.0029144086481181657,0.0033611763107229504,3.336205281335538e-06,0.0001613586086777741,0.0,0.008853591319724265,1.600035985699454e-06,0.21221925905127972,0.0035790642810855163,0.008947660702713791,0.02863251424868413,0.0035790642810855163,0.0017895321405427581,0.01968485354597034,0.02863251424868413,0.0214743856865131,0.10379286415147997,0.0,0.023263917827055856,0.030422046389226888,0.06800222134062481,0.09305567130822343,0.0071581285621710325,0.0,0.0,0.0071581285621710325,0.004838242224099534,0.004952945062513741,0.029589030254674704
68,171382,3.005000255365321,5.703227468749914,0.0,0.0,0.00015921591584388187,0.0,0.0,0.023320359466562097,0.04969323195098779,0.010301321021876498,0.034748357894722616,0.4608352209662592,0.0,0.0,0.0,0.0005808428375306284,0.004198368340746918,0.03179011665445052,4.639281056018607e-05,0.045166085234427916,0.09053964046165897,0.003308463814942474,3.123625347190015,0.027515851762671538,0.01626606387929387,0.040273748171809516,0.0003747482486015388,0.0012513478820329886,0.0,0.0020214669914904765,0.006329710921909043,2.8687194184270245e-05,0.004781495434515302,0.0,0.00851308854456273,0.00346791359415359,0.052578058920912704,0.026300897311549533,0.0771492987805453,0.040328042544375955,0.0017533931541033022,0.0,0.0017533931541033022,0.19462664010546654,0.036821256236169345,0.25599540049908215,0.0,0.03331446992796274,0.10345019609209484,0.0017533931541033022,0.06136876039361558,0.03331446992796274,0.0,0.007013572616413209,0.007013572616413209,0.006878982630377185,0.0046372372393363274,0.035306901513898224
69,31018,0.5488520895894045,5.651431521961504,0.012592140261554668,0.0,0.10602556401058666,0.0011419381829109066,0.0,0.0,0.013122906087838728,0.0,0.0007862327770587684,0.012469497698566529,0.0,0.0,0.0,0.0,0.0,0.20798425521800246,0.0,0.0,0.0,0.0,3.193871068579346,0.0,0.03210229527229926,0.0,0.00019907284865658655,0.0,0.0,0.0,0.0020739300574197307,0.0,0.0,0.0,0.0007192551868143602,0.00018947818522868285,0.0,0.0,0.0035389263626888004,0.0,0.0,0.0,0.0,0.028311410901510403,0.0017694631813444002,0.06016174816570961,0.0,0.0,0.005308389544033201,0.0,0.0,0.0017694631813444002,0.0,0.010616779088066401,0.0,0.003426700837604944,0.0005008405447621124,0.021387850901486052
70,92109,1.6510904345046524,5.5786768595527505,0.001510222283613286,0.0,0.008821590877423995,0.0,0.0,0.1702745198021374,0.03167993347283539,0.00010697374178626904,0.04160812982597132,0.3139812447009835,0.0,0.0,0.0,0.002643647551753929,0.005201851525502904,0.03322611222930217,0.0017717565793434898,0.06388621808710433,0.045078208923004154,0.002785267251019635,3.1056342361316176,6.326478460258754e-05,0.03597476334641848,0.025959549518590135,0.0011277838882252384,0.0005013175924486733,8.675556154678897e-05,0.003579755998153338,0.021180692492995423,0.0015001154167149787,0.015997380202902225,0.0,0.00651513820806377,0.0057924722869097615,0.0234028610726633,0.0430209539003915,0.5323843045173448,0.05556873212133902,0.028680635933594333,0.09500460653003122,0.15236587839721988,0.21689730924780715,0.10755238475097874,0.1918017528059121,0.03405825517114327,0.05019111288379008,1.0844865462390356,0.0035850794916992917,0.2778436606066951,0.04839857313794044,0.005377619237548937,0.19000921306006244,0.11293000398852768,0.007229337728018896,0.007157466686018966,0.03805494023362535
71,48710,0.8564440149531646,5.687470418327782,0.0032198646610330766,0.0008506113895796294,0.021903636554871427,0.0,0.0,0.0009520899736184946,0.0,0.023605316856564446,0.14668263401665474,0.15556503552302253,0.0,0.0,0.0,0.004563710810448322,0.060577230575033045,0.20124946099990543,0.00016327500865925227,0.0498003949758954,0.020675205653546976,0.0,2.900971530383781,0.0,0.042558589928159314,0.012233582022417432,0.0,0.0,0.0,0.0009774401731614134,0.0,0.0012745902773754223,0.0,0.0,0.003433232150988538,0.0021976699130158506,0.04582794928052714,0.001758250903209123,0.0228572617417186,0.04219802167701895,0.0,0.0,0.007033003612836492,0.019340759935300354,0.001758250903209123,0.059780530709110186,0.0,0.003516501806418246,0.06681353432194667,0.0,0.031648516257764214,0.005274752709627369,0.0,0.007033003612836492,0.005274752709627369,0.0020149329231280997,0.002037763071621475,0.018910467808412837
72,24804,0.42607617008517545,5.821494310522345,0.3292831563847928,0.0,0.0,0.0,0.0,0.018421105985844306,0.016058233106127463,0.001609282800484875,0.06650808886724446,0.3573301487159386,0.0,0.0005503412262314498,0.0,0.011216925408192578,0.3174528652305727,0.0,0.0003601294422965228,0.01629621739393431,0.034596626575393453,4.120027112863892e-05,3.0913376811676443,0.0,0.0,0.0016162464856023476,0.0001667937003109903,6.626657480555608e-05,0.0,0.0007598596256436108,0.0008071908938485986,0.0004567442031294922,0.0026438721572158833,0.0007990401019931156,0.019553552982743527,0.00019263615312994356,0.012789598774964113,0.006871088051688037,0.024048808180908127,0.0017177720129220092,0.0051533160387660275,0.0,0.0377909842842842,0.02233103616798612,0.0034355440258440183,0.04294430032305023,0.0,0.0051533160387660275,0.025766580193830137,0.0034355440258440183,0.02233103616798612,0.0017177720129220092,0.0017177720129220092,0.006871088051688037,0.0017177720129220092,0.005560657637792407,0.005096923597898654,0.012875153606908949
73,197205,3.329357963053594,5.923214090777103,0.044216475620760566,0.0,0.014609593969058542,0.0,0.0,0.02147262097264123,0.03510765715064512,5.263979564481492e-05,0.05998896701358062,0.48543879748611396,0.0,0.0,0.0,0.006961516741733436,0.0007623639997437066,0.0,0.0008345118835930844,0.059284791678430745,0.0917764800507683,0.0005577571528376986,3.0905561597144304,0.0009374003704829806,0.0,0.03649886919100386,0.0005040346379440341,5.872140976969212e-05,0.0,0.003072019061225296,0.0011584854143958801,0.0,0.008222313423749197,0.0,0.012074067321148399,0.0004018853086001355,0.055975724090440125,0.023635816273801492,0.07597226659436193,0.15869762355266714,0.0016882725909858208,0.0,0.045583359956617164,0.28531806787660374,0.028700634046758954,0.2751884323306888,0.0,0.010129635545914924,0.11817908136900745,0.0016882725909858208,0.047271632547602985,0.033765451819716415,0.0,0.006753090363943283,0.013506180727886567,0.008965749469224165,0.0027924247611192912,0.038265735997858034
74,115813,1.7828271547103407,6.496030739380137,0.04869500604620979,0.0,0.021660114064242716,0.0,0.03950648723805935,0.04344919976985865,0.038799587488502346,0.0010127103765229686,0.015914525226421696,0.31893600757237567,0.0,0.0022176192896687075,0.0,0.0038435180913718994,0.0054010550489727955,0.04098671023322423,0.0003824352592494324,0.24823213034332314,0.1286027300678875,0.0006469612251141236,3.1667862217398897,0.0,0.00955220958327436,0.024744448321670495,0.00011876348770452332,9.277155581669559e-05,0.0,0.001454800225762776,0.008998252045668415,2.8238978094831523e-05,0.006257256630780281,0.0,0.014696901629178442,0.004222248051266326,0.10499369461060748,0.03232743323194901,0.12930973292779604,0.10006110286079456,0.006157606329895049,0.0,0.009236409494842574,0.1677947724896401,0.04002444114431782,0.1754917804020089,0.0,0.02616982690205396,0.22321322945869554,0.0015394015824737623,0.10313990602574208,0.02001222057215891,0.0,0.03540623639689654,0.038485039561844056,0.007754734858908305,0.0036815992237822642,0.038853072599699966
75,51560,0.9148269489316488,5.636038603826951,0.012697570472836876,0.0,0.02801842675375036,0.0,0.0,0.09809046851908552,0.03664112870978438,0.0034398102284578292,0.039812224068735004,0.3308748826302205,0.0,1.663158631496879e-05,0.0,0.01531472503484669,0.008408059873617077,0.01367051010538984,0.0009792945789215558,0.0383110429804732,0.02908921711577445,0.0008728027147279497,3.1489504593499245,0.0013903180661620663,0.0008350083635732862,0.011363958449621705,0.0003916963227229472,0.0011449291288358676,1.4560498481013389e-05,0.006695207191657059,0.009773467019231435,0.0606116267271282,0.028376114234946254,0.0,0.0063104454723603405,0.018043313450886007,0.09295386989365205,0.06742324293910491,1.2987845745111788,0.14549226107912114,0.07274613053956057,0.19694684121685907,0.6902010921924161,0.40099086590099237,0.10290916027547592,0.25195001308823417,0.0017742958668185503,0.11532923134320577,1.9162395361640343,0.008871479334092752,0.4719627005737344,0.035485917336371006,0.014194366934548402,0.2324327585532301,0.09226338507456462,0.007829757126548402,0.006598782925747822,0.03863187251654641
76,93560,1.5116572765471834,6.189233594912657,0.0011018706812788693,0.19522450254312948,0.00017889751899605026,0.0004749917758666859,0.0,0.07900521900547601,0.024526071010570534,0.0,0.04736716575011395,0.08970041893420487,0.0,0.0019897155242700054,0.0,0.004970015806207157,0.025033734134160542,0.4987033849483206,0.0007601920550137144,0.021511019656448905,0.013979822023946346,0.0018005236004692623,3.0792367543327948,0.07462523517541993,0.004717907266785584,0.016612706722388387,0.0,0.0007959808731453458,0.0,0.00229918020162165,0.0022504382804782,0.0017676453848010135,0.005696437213831473,0.0,0.0004723688261156452,0.010100094791366527,0.025526423733825628,0.00807854465876009,0.9661939411877067,0.08240115551935291,0.011309962522264126,0.07916973765584888,0.1906536539467381,0.2148892879230184,0.05493410367956861,0.17288085569746592,0.0,0.02261992504452825,0.6026594315435027,0.0,0.3603030917807,0.017772798249272196,0.004847126795256054,0.13087242347191344,0.07109119299708878,0.0056432984630828496,0.0031861882222331667,0.03242951301722787
77,58141,0.9749360062818564,5.963570903667219,0.00961493189464956,0.0029654098649099046,0.35800548485678935,0.006364175728166305,0.0,0.018604360855874982,0.0028237136075765362,0.02247251777421063,0.03271174862227366,0.1990113998681232,0.0,0.0,0.0,0.003953600750009729,0.0011120033655958913,0.04709666550636838,0.0,0.03098831713538472,0.029166462506728653,0.0,3.085291455082924,0.0,0.004684151927698612,0.01080322517161692,0.00019679076844997687,0.0,0.0,0.0011125678199197257,0.005410838312336664,0.0003776603014652617,0.003435388739164599,0.0,0.006649329958099226,0.0012675473419667797,0.025959268494962925,0.015091629068190613,0.030183258136381227,0.04359803953032844,0.0,0.0016768476742434015,0.013414781393947212,0.06707390696973606,0.015091629068190613,0.11402564184855131,0.0,0.01006108604546041,0.046951734878815245,0.0,0.07210444999246626,0.01006108604546041,0.003353695348486803,0.023475867439407622,0.006707390696973606,0.00501546237032009,0.0026435719575424927,0.022709212028526674
78,38702,0.6236145949114698,6.206076688358177,0.02206349559512423,0.0,0.005473897644178062,0.0,0.0,0.0031182497771094974,0.02091193303448092,0.003904023616957948,0.2922221261305464,0.40621854974857546,0.0,0.0,0.0,0.002093702048685685,0.051993771131588436,0.0,0.00047988351042951876,0.06320996861098416,0.09279863294735077,0.000227715945689698,2.794724152622574,0.0,0.0,0.008239361395444452,0.0003759547335367244,0.0002332673811546379,2.6386945242621024e-05,0.0022733845791955733,0.001237427368035622,0.008051576517854781,0.0051418676427034534,0.0002759787912960371,0.006214810582611611,0.0009206072735271708,0.024693093282544147,0.029003831089882838,0.09829076091571405,0.05639633823032774,0.0016113239494379354,0.003222647898875871,0.03706045083707251,0.11279267646065548,0.043505746634824254,0.10634738066290374,0.0,0.003222647898875871,0.1820796062864867,0.0,0.07895487352245883,0.006445295797751742,0.0016113239494379354,0.014501915544941419,0.022558535292131095,0.004515424647196861,0.006464024333432702,0.020916827711415932
79,136990,2.273382777702897,6.025822019221037,0.007382700586776241,7.76613519839023e-06,0.010677635430668797,0.0,0.0,0.0474814120849672,0.007045815119117613,0.0036093557265186632,0.010902437513610948,0.5438646096958616,0.0,0.0,0.0,0.0023939893138146488,0.013707941031200687,0.0068193286295588195,0.0007020144050303018,0.07648920231021081,0.06132044464409624,0.0012411784526499248,3.112594660588534,0.014847882415444802,0.017108384592215156,0.046768491887132106,7.191007656180984e-05,0.0,0.0,0.0034804749026962666,0.010201755128864393,0.0006253474621479133,0.009370820065636085,0.0,0.008391087705053297,0.004585980975632901,0.07163448870093705,0.01991429544670028,0.14105959274746033,0.0846357556484762,0.0033190492411167135,0.00497857386167507,0.0381690662728422,0.09459290337182633,0.06970003406345097,0.20910010219035294,0.0,0.041488115513958916,0.16097388819416059,0.0033190492411167135,0.13110244502411017,0.02987144317005042,0.0,0.01991429544670028,0.036509541652283845,0.006356554264395908,0.005953719443362281,0.03531267955761874
80,45,0.0007446878792540683,6.042800111783095,0.0,0.0,0.0032900317304203784,0.017159669181975458,0.0,0.0,0.0,0.0016801502117843503,9.398530008734572e-05,0.0,0.0,0.0,0.0,0.0,0.10508252580741057,0.16546212219533563,0.0002005740958136174,0.0,0.0,0.0005960504936683329,3.2040891801262297,0.0,0.029869132952956696,0.000961242213266494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001216970717226255,0.005329418383864887,0.0014993236602038208,0.0,0.0,0.0,0.0,0.0,0.0,0.004964585861693806,0.0016548619538979353,0.10591116504946786,0.0,0.0,0.0016548619538979353,0.0,0.0,0.0016548619538979353,0.0033097239077958707,0.0033097239077958707,0.0016548619538979353,0.001964043629251893,0.000964937388700269,0.023741422297953348
