origin,destination,label,neuroGravity_prediction
7,47,0.0,1.3057329654693604
7,48,0.0,1.1718075275421143
7,49,0.0,1.1987518072128296
7,50,0.0,0.0
7,51,0.0,1.0911405086517334
7,52,0.0,1.266016960144043
7,53,0.0,0.0
7,54,0.0,0.0
7,55,0.0,1.140511155128479
7,56,0.0,1.093928337097168
7,57,0.0,1.583564043045044
7,58,0.0,0.0
7,59,0.0,1.166410207748413
7,60,0.0,1.2645419836044312
7,61,0.0,0.0
7,62,0.0,1.2079640626907349
7,63,0.0,1.4075562953948975
7,64,0.0,1.2677921056747437
7,65,0.0,1.116942286491394
7,66,0.0,0.0
7,67,0.0,1.2007192373275757
7,68,0.0,1.456186056137085
7,69,0.0,0.0
7,70,0.0,1.5315814018249512
7,71,0.0,1.7265030145645142
7,72,0.0,0.0
7,73,0.0,1.3322025537490845
7,74,0.0,1.3110259771347046
7,75,0.0,1.5034728050231934
7,76,0.0,1.3319202661514282
7,77,0.0,1.1038413047790527
7,78,0.0,0.0
7,79,0.0,1.200096845626831
7,80,0.0,0.0
7,81,0.0,1.425624966621399
7,82,0.0,1.2111424207687378
7,83,0.0,1.8651394844055176
7,84,0.0,1.2072687149047852
7,85,0.0,1.3061542510986328
7,86,0.0,1.2087178230285645
7,87,0.0,1.1544935703277588
7,88,0.0,1.2902175188064575
7,89,0.0,0.0
7,90,0.0,0.0
7,91,0.0,1.14595365524292
7,92,0.0,1.125096321105957
7,93,0.0,0.0
7,94,0.0,1.2731876373291016
7,95,0.0,1.203705072402954
7,96,0.0,1.4635298252105713
7,97,0.0,1.1502106189727783
8,0,0.0,26.99659538269043
8,1,0.0,0.0
8,2,0.0,7.917046070098877
8,3,0.0,0.0
8,4,0.0,0.0
8,5,0.0,2.9624576568603516
8,6,0.0,39.102569580078125
8,7,0.0,0.0
8,8,0.0,35.07728958129883
8,9,0.0,49.68718338012695
8,10,0.0,24.756183624267578
8,11,0.0,0.0
8,12,0.0,0.0
8,13,0.0,5.109130859375
8,14,0.0,0.0
8,15,0.0,0.0
8,16,0.0,17.285917282104492
8,17,0.0,37.75062942504883
8,18,0.0,0.0
8,19,0.0,0.0
